,RADeg,decDeg,y_c,SNR,numSigPix,snr_threshold,template,iter_cluster_idx,cluster_idx,iter_num
96,25.513333333333343,7.069333333333335,9.924043402610287e-06,12.671968070594994,7,12.5,gauss0.25arcmin,16,96,5
97,25.588666666666683,5.461333333333335,9.034740803012633e-06,12.665617084699583,8,12.5,gauss0.3arcmin,49,97,5
98,26.330000000000016,6.082666666666667,7.919114697573613e-06,12.664980163264408,16,12.5,gauss0.45arcmin,146,98,5
99,26.54733333333334,4.908,8.287245550500455e-06,12.634813595555704,16,12.5,gauss0.5arcmin,173,99,5
100,27.202666666666673,6.778000000000001,7.81261956255168e-06,12.574770786457071,7,12.5,gauss0.45arcmin,147,100,5
101,26.25266666666668,5.527333333333334,8.468695537107192e-06,12.488397202894763,173,10.0,gauss0.35arcmin,83,101,6
102,24.69999999999999,7.024000000000002,8.760066116060805e-06,12.444699305067964,121,10.0,gauss0.3arcmin,33,102,6
103,26.429333333333346,5.944666666666667,7.588953366110161e-06,12.442502820129924,341,10.0,gauss0.5arcmin,222,103,6
104,26.81133333333334,4.684000000000001,8.20801980706567e-06,12.432398638262002,280,10.0,gauss0.45arcmin,180,104,6
105,25.25933333333334,5.741333333333334,7.743527210543682e-06,12.429926125449022,201,10.0,gauss0.4arcmin,133,105,6
106,24.529333333333337,7.394000000000001,7.194345422158905e-06,12.384508260742574,296,10.0,gauss0.5arcmin,224,106,6
107,27.579333333333324,6.090666666666668,8.023660561764651e-06,12.338928910116504,262,10.0,gauss0.4arcmin,134,107,6
108,24.60400000000001,5.537333333333334,7.543692132414225e-06,12.317995284961688,227,10.0,gauss0.45arcmin,182,108,6
109,25.02266666666668,6.491333333333334,7.549281210370833e-06,12.115832827575558,183,10.0,gauss0.4arcmin,137,109,6
110,25.90200000000001,6.406666666666667,6.947900856383902e-06,11.994264269141249,312,10.0,gauss0.55arcmin,260,110,6
111,24.980666666666664,6.109333333333334,8.403954711298554e-06,11.85285055306913,99,10.0,gauss0.3arcmin,37,111,6
112,26.96866666666667,6.002666666666667,7.474500493780696e-06,11.821885547619903,196,10.0,gauss0.45arcmin,189,112,6
113,27.34666666666668,5.5566666666666675,7.732790177882961e-06,11.808316234475827,149,10.0,gauss0.4arcmin,142,113,6
114,25.077999999999996,4.861333333333334,8.318954529725315e-06,11.802961741635285,131,10.0,gauss0.35arcmin,90,114,6
115,26.968000000000007,5.813333333333334,8.672995414915812e-06,11.770594289851239,93,10.0,gauss0.3arcmin,38,115,6
116,27.40600000000001,5.982000000000001,7.408334269234045e-06,11.686306772969852,202,10.0,gauss0.45arcmin,190,116,6
117,25.934000000000005,6.197333333333334,7.497042282512761e-06,11.656322552466584,152,10.0,gauss0.4arcmin,145,117,6
118,26.501333333333335,5.194000000000001,7.603633394988168e-06,11.63121462881757,143,10.0,gauss0.4arcmin,146,118,6
119,24.49066666666667,5.269333333333334,8.224248773748984e-06,11.43767487587645,74,10.0,gauss0.3arcmin,41,119,6
120,25.422666666666682,5.464,8.129994531709693e-06,11.422836434355288,78,10.0,gauss0.3arcmin,42,120,6
121,27.127999999999997,7.560000000000002,7.699683446964631e-06,11.396534014680851,90,10.0,gauss0.35arcmin,100,121,6
122,26.384666666666668,7.5166666666666675,6.5443298343670725e-06,11.36634643996865,152,10.0,gauss0.45arcmin,196,122,6
123,26.906000000000017,6.0406666666666675,9.35729901648478e-06,11.355382820115032,51,10.0,gauss0.25arcmin,5,123,6
124,27.49400000000001,4.566000000000001,8.460964664121067e-06,11.334479373622804,77,10.0,gauss0.3arcmin,46,124,6
125,25.897999999999996,6.4493333333333345,6.375615276430539e-06,11.33242524546567,721,10.0,gauss0.75arcmin,357,125,6
126,26.490000000000006,6.829333333333335,6.733439724983527e-06,11.306202749823289,142,10.0,gauss0.45arcmin,197,126,6
127,25.37266666666666,5.354666666666668,7.991645514432279e-06,11.228408827323364,63,10.0,gauss0.3arcmin,49,127,6
128,27.508,5.8580000000000005,7.645776888931923e-06,11.213925569946516,88,10.0,gauss0.35arcmin,104,128,6
129,25.54066666666668,5.476000000000001,7.014568161789143e-06,11.180874072913344,101,10.0,gauss0.4arcmin,151,129,6
130,26.584000000000014,4.962000000000001,8.45247558340833e-06,11.053819831114769,64,10.0,gauss0.3arcmin,52,130,6
131,25.421333333333326,6.569333333333335,6.142259061293866e-06,11.016277704709308,184,10.0,gauss0.6arcmin,295,131,6
132,27.07266666666668,4.898000000000001,6.723087978507506e-06,10.941702982709932,157,10.0,gauss0.55arcmin,274,132,6
133,26.565333333333346,6.356000000000002,7.787502472960565e-06,10.915783370305732,50,10.0,gauss0.3arcmin,55,133,6
134,25.37733333333334,5.709333333333334,8.6676655567816e-06,10.886807349245348,35,10.0,gauss0.25arcmin,13,134,6
135,24.597333333333335,4.7266666666666675,7.217299937150842e-06,10.864302672073064,97,10.0,gauss0.45arcmin,199,135,6
136,25.41666666666667,4.774000000000002,7.182066630443015e-06,10.848590265621462,73,10.0,gauss0.4arcmin,157,136,6
137,25.476000000000003,7.258666666666667,8.43500310817923e-06,10.820648786257983,32,10.0,gauss0.25arcmin,16,137,6
138,27.244,7.160000000000002,7.885296120352919e-06,10.804950997141065,44,10.0,gauss0.3arcmin,60,138,6
139,27.517333333333333,4.623333333333334,6.867603868427014e-06,10.799975890319079,96,10.0,gauss0.45arcmin,200,139,6
140,24.760666666666676,6.354666666666668,5.934895573325429e-06,10.794484685601152,606,10.0,gauss0.75arcmin,358,140,6
141,26.653333333333347,4.564000000000001,7.317704005677155e-06,10.720787530901237,67,10.0,gauss0.4arcmin,161,141,6
142,26.633333333333347,4.918666666666668,7.630867632014726e-06,10.694386095873673,46,10.0,gauss0.35arcmin,115,142,6
143,27.58066666666668,5.860666666666668,6.6188821365008005e-06,10.680094289654377,102,10.0,gauss0.5arcmin,244,143,6
144,25.717333333333343,6.626666666666668,7.00389462724843e-06,10.652564208481184,44,10.0,gauss0.35arcmin,117,144,6
145,24.857333333333347,7.496666666666669,6.924047705556991e-06,10.6515766487255,47,10.0,gauss0.35arcmin,118,145,6
146,24.48800000000001,6.596666666666668,6.587762783860883e-06,10.614648161254983,54,10.0,gauss0.4arcmin,162,146,6
147,27.32666666666668,4.527333333333334,7.012598326321502e-06,10.610368537309135,55,10.0,gauss0.4arcmin,163,147,6
148,26.341333333333345,6.312666666666668,6.691215096488752e-06,10.592834321771894,53,10.0,gauss0.4arcmin,164,148,6
149,26.143333333333352,5.160666666666668,8.697008898976669e-06,10.586354268103294,25,10.0,gauss0.25arcmin,20,149,6
150,26.641333333333353,6.617333333333335,6.575910979651295e-06,10.585421965619034,54,10.0,gauss0.4arcmin,166,150,6
151,24.843999999999998,7.6240000000000006,6.1248577550356505e-06,10.577141915067147,82,10.0,gauss0.5arcmin,246,151,6
152,26.73200000000001,4.551333333333334,8.923604826282822e-06,10.46891454362709,19,10.0,gauss0.25arcmin,24,152,6
153,27.597999999999992,5.676000000000001,8.647221379638508e-06,10.452022822047267,22,10.0,gauss0.25arcmin,27,153,6
154,25.84266666666668,5.225333333333334,8.456665834412052e-06,10.351599093254519,16,10.0,gauss0.25arcmin,30,154,6
155,25.018666666666665,5.330000000000001,5.937327180034452e-06,10.332142823256936,72,10.0,gauss0.65arcmin,327,155,6
156,26.44533333333333,4.776000000000001,7.878124340280105e-06,10.297979228173311,18,10.0,gauss0.3arcmin,70,156,6
157,27.468,6.826666666666668,6.566329715999698e-06,10.258928067975923,24,10.0,gauss0.4arcmin,177,157,6
158,24.569333333333333,5.2426666666666675,5.782589414934314e-06,10.157518576151638,47,10.0,gauss0.75arcmin,367,158,6
159,24.819333333333343,7.0486666666666675,6.620206976193003e-06,10.14223252559973,9,10.0,gauss0.35arcmin,130,159,6
160,24.751333333333342,6.338000000000001,5.55631311618606e-06,10.084893825822473,46,10.0,gauss0.7arcmin,353,160,6
161,24.988000000000003,6.494000000000001,6.282363851254837e-06,10.078034192568687,9,10.0,gauss0.4arcmin,178,161,6
162,27.348666666666674,6.071333333333334,6.06033136526992e-06,10.037076789521473,13,10.0,gauss0.75arcmin,370,162,6
163,27.332,4.580000000000001,7.4983201425007145e-06,10.00604114688451,1,10.0,gauss0.3arcmin,82,163,6
164,25.833333333333346,7.012666666666668,5.973704452146641e-06,10.001758729418455,1,10.0,gauss0.4arcmin,179,164,6
165,25.021333333333352,6.849333333333335,6.227990405238934e-06,10.035580573059251,3,10.0,gauss0.4arcmin,2,165,7
166,26.511333333333337,4.424,7.0733342580365165e-06,10.030654641878176,3,10.0,gauss0.35arcmin,1,166,7
167,25.96066666666668,6.4413333333333345,6.541638617579048e-06,9.961378148056204,190,7.5,gauss0.35arcmin,199,167,8
168,26.03533333333333,5.0040000000000004,6.670510517460607e-06,9.93755409088221,281,7.5,gauss0.4arcmin,306,168,8
169,26.625333333333344,6.321333333333334,6.536859791505228e-06,9.899744850370917,193,7.5,gauss0.35arcmin,200,169,8
170,26.128000000000007,6.7986666666666675,7.875484057369503e-06,9.89118251949165,115,7.5,gauss0.25arcmin,0,170,8
171,27.455333333333343,6.938000000000001,6.309713449802915e-06,9.845674130871853,259,7.5,gauss0.4arcmin,307,171,8
172,26.844666666666665,5.118666666666667,7.301718764428803e-06,9.809863404389533,144,7.5,gauss0.3arcmin,93,172,8
173,24.400666666666673,7.253333333333333,7.664639395594608e-06,9.807023477229782,115,7.5,gauss0.25arcmin,1,173,8
174,27.032000000000018,7.246666666666668,7.958335246251542e-06,9.785921652107065,106,7.5,gauss0.25arcmin,2,174,8
175,24.98666666666667,4.744000000000001,6.252239099098561e-06,9.77993273543136,448,7.5,gauss0.55arcmin,565,175,8
176,27.574000000000005,4.500000000000001,6.635339280546515e-06,9.75138845173646,195,7.5,gauss0.35arcmin,202,176,8
177,26.327999999999996,5.248666666666668,8.022219097362505e-06,9.742137849898715,114,7.5,gauss0.25arcmin,3,177,8
178,26.752666666666673,4.703333333333334,7.392933845053152e-06,9.735967211085248,149,7.5,gauss0.3arcmin,95,178,8
179,26.408000000000015,6.986000000000001,6.699615441946663e-06,9.71007656584497,142,7.5,gauss0.3arcmin,96,179,8
180,25.14933333333335,6.3180000000000005,6.83143130967757e-06,9.703104677404403,165,7.5,gauss0.3arcmin,97,180,8
181,24.868666666666677,6.468000000000001,5.450431513528406e-06,9.651529892048455,481,7.5,gauss0.6arcmin,624,181,8
182,25.41933333333333,4.483333333333334,6.3182103087018105e-06,9.632743509625332,242,7.5,gauss0.4arcmin,311,182,8
183,27.360666666666667,6.328000000000001,6.975426343451947e-06,9.616459121645947,151,7.5,gauss0.3arcmin,101,183,8
184,25.158666666666683,5.720666666666667,7.585127215197613e-06,9.560779654672587,93,7.5,gauss0.25arcmin,6,184,8
185,24.84333333333333,7.190000000000001,7.5052058317479735e-06,9.55804477809845,100,7.5,gauss0.25arcmin,7,185,8
186,24.46666666666668,7.040000000000001,5.5108577229087814e-06,9.552525708990904,347,7.5,gauss0.5arcmin,496,186,8
187,26.471333333333337,6.6240000000000006,5.677623119923377e-06,9.550527807974833,268,7.5,gauss0.45arcmin,408,187,8
188,26.863333333333333,5.044666666666667,6.655971478137319e-06,9.538123486953506,172,7.5,gauss0.35arcmin,207,188,8
189,27.083333333333346,4.498,6.998039831215918e-06,9.494932557558567,133,7.5,gauss0.3arcmin,104,189,8
190,25.53333333333334,4.881333333333334,6.246436259344702e-06,9.480345959085493,217,7.5,gauss0.4arcmin,313,190,8
191,27.356000000000012,7.610666666666669,6.365643185287407e-06,9.465303979419433,184,7.5,gauss0.35arcmin,211,191,8
192,27.458000000000002,6.518000000000001,6.304641976654316e-06,9.43022478356852,179,7.5,gauss0.35arcmin,212,192,8
193,27.472666666666683,6.767333333333334,7.610436826993699e-06,9.421777099956692,78,7.5,gauss0.25arcmin,11,193,8
194,27.591333333333345,6.156000000000001,6.083709714220774e-06,9.417036599306,234,7.5,gauss0.4arcmin,316,194,8
195,24.97133333333333,7.0006666666666675,5.59327782539956e-06,9.407294391886962,261,7.5,gauss0.45arcmin,412,195,8
196,26.16866666666667,4.658000000000001,6.605541651243906e-06,9.385821411619698,187,7.5,gauss0.35arcmin,214,196,8
197,26.43000000000001,5.794666666666667,5.511191447011822e-06,9.370506933227018,527,7.5,gauss0.65arcmin,678,197,8
198,26.189999999999998,5.026666666666667,7.007535806836721e-06,9.33669280273779,120,7.5,gauss0.3arcmin,107,198,8
199,25.873333333333346,6.0166666666666675,5.7241740920945905e-06,9.323957270185696,253,7.5,gauss0.45arcmin,416,199,8
200,26.839333333333347,5.733333333333334,5.962551920138791e-06,9.27558528397608,200,7.5,gauss0.4arcmin,323,200,8
201,24.44466666666666,4.387333333333334,6.4797747501703225e-06,9.221459329155195,167,7.5,gauss0.35arcmin,218,201,8
202,27.431333333333328,6.773333333333334,6.6247651986135736e-06,9.183181877516613,108,7.5,gauss0.3arcmin,110,202,8
203,26.912666666666667,5.463333333333334,6.759588776134987e-06,9.155906319121264,115,7.5,gauss0.3arcmin,114,203,8
204,24.56133333333333,4.906666666666667,6.941965512359672e-06,9.154387009461693,116,7.5,gauss0.3arcmin,115,204,8
205,25.216666666666658,4.808000000000001,7.573678327543382e-06,9.133358618592935,80,7.5,gauss0.25arcmin,17,205,8
206,26.184000000000015,6.484000000000001,5.152132297204973e-06,9.11209475974074,382,7.5,gauss0.6arcmin,627,206,8
207,24.54466666666668,4.647333333333334,6.904475051862861e-06,9.107335235621953,117,7.5,gauss0.3arcmin,117,207,8
208,25.209333333333344,4.857333333333334,7.538850703470263e-06,9.089751244488973,89,7.5,gauss0.25arcmin,19,208,8
209,26.93800000000001,6.563333333333335,6.006338953739798e-06,9.04067222221911,146,7.5,gauss0.35arcmin,227,209,8
210,27.458000000000002,6.145333333333334,6.617395179473e-06,9.032804776198166,103,7.5,gauss0.3arcmin,119,210,8
211,27.580000000000016,5.650000000000001,6.6245843927441195e-06,9.016152169930075,98,7.5,gauss0.3arcmin,121,211,8
212,25.965999999999998,7.059333333333334,5.657240080680478e-06,9.000099826845526,124,7.5,gauss0.35arcmin,229,212,8
213,26.81533333333333,5.214,6.631160941509353e-06,8.988264446930566,107,7.5,gauss0.3arcmin,122,213,8
214,27.572666666666674,6.975333333333334,6.490933217530701e-06,8.978664457202248,94,7.5,gauss0.3arcmin,124,214,8
215,26.926000000000016,4.792000000000001,7.4827667133581344e-06,8.952857753427892,82,7.5,gauss0.25arcmin,26,215,8
216,25.926666666666666,6.398000000000001,5.058833123682272e-06,8.924610382626726,365,7.5,gauss0.6arcmin,631,216,8
217,25.132666666666672,7.270000000000001,5.232616852821535e-06,8.915923183966509,213,7.5,gauss0.45arcmin,424,217,8
218,26.737333333333332,7.370666666666668,4.961085758727353e-06,8.862291608104352,225,7.5,gauss0.5arcmin,514,218,8
219,27.333999999999996,7.542666666666668,7.176755997996925e-06,8.854942465108206,74,7.5,gauss0.25arcmin,30,219,8
220,27.318666666666676,6.994000000000001,7.1821174019799105e-06,8.82610139662567,75,7.5,gauss0.25arcmin,31,220,8
221,27.040666666666663,5.431333333333334,5.724612592904852e-06,8.814732424235647,160,7.5,gauss0.4arcmin,335,221,8
222,25.837333333333337,4.794000000000001,5.901040407428195e-06,8.760690771092671,149,7.5,gauss0.4arcmin,338,222,8
223,25.672,7.0406666666666675,4.9384011126724356e-06,8.760138651258428,224,7.5,gauss0.5arcmin,517,223,8
224,25.076000000000004,7.115333333333334,5.018456494101629e-06,8.721180322258592,219,7.5,gauss0.5arcmin,518,224,8
225,26.052000000000003,5.038,5.531726300191997e-06,8.716818340906284,630,7.5,gauss0.75arcmin,763,225,8
226,25.926666666666666,6.452666666666667,4.8661424663454475e-06,8.714685925679232,597,7.5,gauss0.75arcmin,764,226,8
227,24.97466666666668,7.158666666666668,5.638022680235702e-06,8.689117266139492,125,7.5,gauss0.35arcmin,240,227,8
228,26.13533333333335,4.474666666666668,6.084987420807084e-06,8.685334348543577,123,7.5,gauss0.35arcmin,242,228,8
229,25.248666666666676,5.252666666666667,5.345563506444783e-06,8.56993097015156,127,7.5,gauss0.4arcmin,347,229,8
230,24.830666666666673,7.080000000000001,6.728785602942251e-06,8.569088671897086,57,7.5,gauss0.25arcmin,36,230,8
